name_auction	link	serial_number	sold_price	sold_date	location
2006 IVECO DAILY 35S9	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5168835&LP=TRK	VIN #ZCFC3581005589454	8.000	13-5-2014 6:49:	Italie
2007 IVECO DAILY 35S10	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4342559&LP=TRK	VIN #ZCFC3573005619208	8.000	9-5-2013 9:46:	Italie
2002 IVECO DAILY 35S11	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4342549&LP=TRK	VIN #ZCFC3572005388570	4.000	9-5-2013 9:35:	Italie
2002 IVECO DAILY 35S11	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5308865&LP=TRK	VIN #ZCFC3571005338831	3.000	11-7-2014 2:20:	Italie
2006 IVECO DAILY 35S12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482379&LP=TRK	VIN #ZCFC3581005613493	6.000	11-7-2013 10:08:	Italie
1991 IVECO DAILY 40C12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4307309&LP=TRK		4.000	26-4-2013 6:04:	Frankrijk
2003 IVECO DAILY 40C13	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4421113&LP=TRK	Stk #ZCFC409000D203791	4.000	14-6-2013 3:48:	Nederland
1997 IVECO DAILY 49E12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808241&LP=TRK	VIN #ZCFC498010D059707	3.250	10-12-2013 10:16:	Spanje
1997 IVECO DAILY 49E12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5304971&LP=TRK		1.750	10-7-2014 8:01:	Italie
2000 IVECO DAILY 50C13	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5008603&LP=TRK	VIN #ZCFC509000D138687	3.750	13-3-2014 5:06:	Spanje
2000 IVECO DAILY 50C13	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417487&LP=TRK	VIN #ZCFC509000DI30878	3.500	11-6-2013 8:29:	Spanje
2000 IVECO DAILY 50C13	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417449&LP=TRK	VIN #ZCFC509000D138687	1.750	11-6-2013 8:18:	Spanje
2002 IVECO DAILY 50C15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4237815&LP=TRK	VIN #ZCFC50A0005364055	8.000	22-3-2013 11:47:	Nederland
2006 IVECO DAILY 60C17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4207159&LP=TRK	VIN #ZCFC60C0005589175	7.500	8-3-2013 4:47:	Italie
2008 IVECO DAILY 65C15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4483011&LP=TRK	VIN #ZCFC65A2005760270	12.500	11-7-2013 9:59:	Italie
2008 IVECO DAILY 65C15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349199&LP=TRK	Stk #ZCFC65D0005754631	9.000	9-5-2013 8:40:	Italie
2008 IVECO DAILY 65C15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349165&LP=TRK	Stk #ZCFC65D0005759189	6.500	9-5-2013 8:42:	Italie
2010 IVECO DAILY 65C17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5297863&LP=TRK		13.500	4-7-2014 4:03:	Nederland
2009 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5166773&LP=TRK	VIN #ZCFC65D0005771035	11.500	13-5-2014 6:24:	Italie
2009 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5514563&LP=TRK	VIN #ZCFC65D0005769619	10.500	13-10-2014 14:14:	Italie
2009 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350017&LP=TRK	Stk #ZCFC65D0005763850	8.500	9-5-2013 9:58:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5497516&LP=TRK		19.500	26-9-2014 4:58:	Nederland
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5497532&LP=TRK		18.500	26-9-2014 4:58:	Nederland
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5498180&LP=TRK	VIN #ZCFC65D0005745070	18.500	26-9-2014 4:58:	Nederland
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859649&LP=TRK	VIN #ZCFC65D0005757890	10.000	31-12-2013 2:13:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859651&LP=TRK	VIN #ZCFC65D0005761975	10.000	31-12-2013 2:15:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859653&LP=TRK	VIN #ZCFC65D0005687619	10.000	31-12-2013 2:17:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859635&LP=TRK	VIN #ZCFC65D0005747963	9.500	31-12-2013 1:54:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859637&LP=TRK	VIN #ZCFC65D0005747959	9.500	31-12-2013 2:01:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349779&LP=TRK	Stk #ZCFCC65D0005725732	9.500	9-5-2013 9:35:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034597&LP=TRK	VIN #ZCFC65D0005743220	9.500	11-12-2012 10:40:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034605&LP=TRK	VIN #ZCFC65D0005722784	9.500	11-12-2012 10:41:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859641&LP=TRK	VIN #ZCFC65D0005765175	9.000	31-12-2013 2:04:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859643&LP=TRK	VIN #ZCFC65D0005766395	9.000	31-12-2013 2:06:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859645&LP=TRK	VIN #ZCFC65D0005747962	9.000	31-12-2013 2:09:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859647&LP=TRK	VIN #ZCFC65D0005747569	9.000	31-12-2013 2:10:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349785&LP=TRK	Stk #ZCFC65D0005734392	9.000	9-5-2013 9:36:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349797&LP=TRK		9.000	9-5-2013 9:38:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349825&LP=TRK	Stk #ZCFC65D0005747225	9.000	9-5-2013 9:40:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349845&LP=TRK	Stk #ZCFC65D0005747221	9.000	9-5-2013 9:42:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349873&LP=TRK	Stk #ZCFC65D0005759851	9.000	9-5-2013 9:45:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349893&LP=TRK	Stk #ZCFC65D0005762929	9.000	9-5-2013 9:48:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349185&LP=TRK	Stk #ZCFC65D0005748324	9.000	9-5-2013 8:40:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349187&LP=TRK	Stk #ZCFC65D0005760543	9.000	9-5-2013 8:40:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034611&LP=TRK	VIN #ZCFC65D0005725389	9.000	11-12-2012 10:42:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034627&LP=TRK	VIN #ZCFC65D0005747566	9.000	11-12-2012 10:45:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859639&LP=TRK	VIN #ZCFC65D0005748675	8.500	31-12-2013 2:03:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349767&LP=TRK	Stk #ZCFC65D0005766069	8.500	9-5-2013 9:30:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349773&LP=TRK	Stk #ZCFC65D0005725068	8.500	9-5-2013 9:33:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859665&LP=TRK	VIN #ZCFC65D0005747221	8.000	31-12-2013 2:39:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034635&LP=TRK	VIN #ZCFC65D0005724754	8.000	11-12-2012 10:46:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034661&LP=TRK	VIN #ZCFC65D0005746133	8.000	11-12-2012 10:49:	Italie
2008 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4034673&LP=TRK	VIN #ZCFC65D0005757520	8.000	11-12-2012 10:51:	Italie
2007 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349193&LP=TRK	Stk #ZCFC65D0005675161	8.500	9-5-2013 8:40:	Italie
2007 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349195&LP=TRK	Stk #ZCFC65D0005657115	8.500	9-5-2013 8:40:	Italie
2007 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349197&LP=TRK	Stk #ZCFC65D0005688177	8.500	9-5-2013 8:40:	Italie
2007 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349189&LP=TRK	Stk #ZCFC65D0005691724	8.000	9-5-2013 8:40:	Italie
2007 IVECO DAILY 65C18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349191&LP=TRK	Stk #ZCFC65D0005687317	8.000	9-5-2013 8:40:	Italie
1996 IVECO EUROCARGO 65E12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5087291&LP=TRK	VIN #ZCFA6581002154590	6.500	8-4-2014 4:42:	Italie
1995 IVECO EUROCARGO 65E12	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018711&LP=TRK	VIN #ZCFA6581002136851	6.500	14-3-2014 8:24:	Italie
1992 IVECO EUROCARGO 65E14	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028851&LP=TRK	VIN #ZCFA65A1002003108	4.500	11-12-2012 9:29:	Italie
1995 IVECO EUROCARGO 75E14	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349175&LP=TRK	Stk #ZCFA75A0002146175	2.500	9-5-2013 8:42:	Italie
2008 IVECO EUROCARGO 75E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350125&LP=TRK	Stk #ZCFA75B0302537378	8.500	9-5-2013 10:09:	Italie
1999 IVECO EUROCARGO 75E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163559&LP=TRK	VIN #SBCA75A1002325031	2.250	9-5-2014 5:06:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4991031&LP=TRK	VIN #ZCFA75B0302537140	10.500	28-2-2014 3:47:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4991035&LP=TRK	VIN #ZCFA75B0302537013	10.500	28-2-2014 3:47:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204476&LP=TRK	VIN #ZCFA75B0302537258	10.500	7-3-2013 8:35:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204478&LP=TRK	VIN #ZCFA75B0302537490	10.500	7-3-2013 8:35:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204480&LP=TRK	VIN #ZCFA75B0302537261	10.500	7-3-2013 8:35:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424905&LP=TRK	Stk #ZCFC75B0302537132	9.500	14-6-2013 2:33:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424909&LP=TRK	Stk #ZCFA75B0302537489	9.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424913&LP=TRK	Stk #ZCFA75B0302537381	9.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424919&LP=TRK	Stk #ZCFA75B0302537262	9.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424929&LP=TRK	Stk #ZCFA75B0302539376	9.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163159&LP=TRK	VIN #ZCFA75B0302539514	9.000	9-5-2014 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349179&LP=TRK	Stk #ZCFA75B0302539513	9.000	9-5-2013 8:42:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350067&LP=TRK	Stk #ZCFA75B0302537135	9.000	9-5-2013 10:03:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424925&LP=TRK	Stk #ZCFA75B0302537257	8.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350081&LP=TRK	Stk #ZCFA75B0302537385	8.500	9-5-2013 10:05:	Italie
2008 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350137&LP=TRK	Stk #ZCFA75B0302539380	8.500	9-5-2013 10:10:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204460&LP=TRK	VIN #ZCFA75B0302519076	10.000	7-3-2013 8:34:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238177&LP=TRK	VIN #ZCFA75B0302519203	10.000	22-3-2013 11:48:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238179&LP=TRK	VIN #ZCFA75B0302510683	10.000	22-3-2013 11:48:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238185&LP=TRK	VIN #ZCFA75B0302518956	10.000	22-3-2013 11:48:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204482&LP=TRK	VIN #ZCFA75B0302519437	9.500	7-3-2013 10:22:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204486&LP=TRK	VIN #ZCFA75B0302519323	9.500	7-3-2013 10:22:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349181&LP=TRK	Stk #ZCFA75B0302519627	9.000	9-5-2013 8:42:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238079&LP=TRK	VIN #ZCFA75B0302510242	8.500	22-3-2013 11:38:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349911&LP=TRK	Stk #ZCFA75B0302510133	8.000	9-5-2013 9:49:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349935&LP=TRK	Stk #ZCFA75B0302519439	8.000	9-5-2013 9:52:	Italie
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238085&LP=TRK	VIN #ZCFA75B0302510474	8.000	22-3-2013 11:38:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238015&LP=TRK	VIN #ZCFA75B0302519191	8.000	22-3-2013 11:38:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424935&LP=TRK	Stk #ZCFA75B0302519191	7.500	14-6-2013 2:36:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424949&LP=TRK	Stk #ZCFA75B0302519303	7.500	14-6-2013 2:36:	Nederland
2007 IVECO EUROCARGO 75E16	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424957&LP=TRK	Stk #ZCFA75B0302511853	7.500	14-6-2013 2:36:	Nederland
2005 IVECO EUROCARGO 75E17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4930119&LP=TRK		10.315	7-2-2014 3:51:	Groot-Brittannie
2005 IVECO EUROCARGO 75E17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5503684&LP=TRK	VIN #ZCFA75C0202439779	5.981	29-9-2014 3:41:	Verenigde Arabische Emirate
2004 IVECO EUROCARGO 75E17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4713367&LP=TRK		3.537	29-10-2013 6:29:	Groot-Brittannie
2008 IVECO EUROCARGO 75E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350099&LP=TRK	Stk #ZCFA75D0302539045	9.000	9-5-2013 10:07:	Italie
1993 IVECO EUROCARGO 80E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482933&LP=TRK	VIN #ZCFA80A0002076555	7.000	11-7-2013 9:59:	Italie
1991 IVECO EUROCARGO 80E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4345773&LP=TRK	VIN #ZCFA75A0002017807	4.000	9-5-2013 7:31:	Italie
2005 IVECO EUROCARGO 80E17	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4713361&LP=TRK		4.127	29-10-2013 6:28:	Groot-Brittannie
2003 IVECO EUROCARGO 80E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5297645&LP=TRK	Stk #ZCFA80D1102403585	5.500	4-7-2014 2:31:	Nederland
2001 IVECO EUROCARGO 80E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5021203&LP=TRK	VIN #ZCFA80D0002339367	4.500	14-3-2014 8:44:	Italie
1997 IVECO EUROCARGO 80E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5021303&LP=TRK	VIN #ZCFA80D0002167362	7.500	14-3-2014 8:59:	Italie
2005 IVECO EUROCARGO 80E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4991055&LP=TRK	VIN #ZCFA80F1202458335	9.000	28-2-2014 3:47:	Nederland
1992 IVECO EUROCARGO 80E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028833&LP=TRK	VIN #ZCFA80D0002033795	4.750	11-12-2012 9:29:	Italie
1992 IVECO EUROCARGO 80E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028841&LP=TRK	VIN #ZCFA80D0002992440	4.750	11-12-2012 9:29:	Italie
1995 IVECO EUROCARGO 85E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5021133&LP=TRK	VIN #ZCFA80A0002156486	7.000	14-3-2014 8:24:	Italie
1994 IVECO EUROCARGO 100E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4201899&LP=TRK	VIN #ZCFA1AA0002089902	7.000	7-3-2013 8:24:	Italie
1993 IVECO EUROCARGO 100E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5315213&LP=TRK	VIN #ZCFA1AA0002031598	2.500	10-7-2014 8:37:	Italie
2005 IVECO EUROCARGO 100E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4662634&LP=TRK	VIN #ZCFA1AD1202474489	7.000	8-10-2013 3:42:	Frankrijk
1997 IVECO EUROCARGO 100E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4202053&LP=TRK	VIN #ZCFA1AA0002232490	8.500	7-3-2013 8:24:	Italie
2004 IVECO EUROCARGO 100E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4350045&LP=TRK	Stk #ZCFA1AF1202429852	5.000	9-5-2013 10:00:	Italie
1997 IVECO EUROCARGO 120E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4993771&LP=TRK	VIN #ZCFA1EA0002227877	5.000	28-2-2014 3:49:	Nederland
2007 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424887&LP=TRK	Stk #ZCFA1ED0302522343	7.500	14-6-2013 2:33:	Nederland
2004 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424891&LP=TRK	Stk #ZCFA1ED0002263639	1.750	14-6-2013 2:33:	Nederland
2001 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424679&LP=TRK	Stk #ZCFA1ED0002350681	2.750	18-6-2013 2:55:	Frankrijk
2001 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5163153&LP=TRK	VIN #ZCFA1ED0002350681	2.250	9-5-2014 2:36:	Nederland
1996 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4348909&LP=TRK	VIN #ZCFA1ED0002174235	2.750	9-5-2013 8:55:	Italie
1995 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4482981&LP=TRK	VIN #ZCFA1ED0002160118	3.000	11-7-2013 9:59:	Italie
1994 IVECO EUROCARGO 120E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349103&LP=TRK	Stk #ZCFA1ED0002116676	13.000	9-5-2013 8:08:	Italie
2004 IVECO EUROCARGO 120E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349161&LP=TRK	Stk #ZCFA1EF0202430155	6.000	9-5-2013 8:29:	Italie
2004 IVECO EUROCARGO 120E21	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417021&LP=TRK	Stk #ZCFA1EF0202443077	4.000	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4349177&LP=TRK	Stk #ZCFA1EG13025386646	18.500	9-5-2013 8:42:	Italie
2008 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4990999&LP=TRK	VIN #ZCFA1EG1302538744	15.000	28-2-2014 3:47:	Nederland
2008 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4424883&LP=TRK	Stk #ZCFA1EG1302535987	12.500	14-6-2013 2:33:	Nederland
2008 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417017&LP=TRK	Stk #ZCFA1EG1302536101	11.500	14-6-2013 2:36:	Nederland
2008 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4417019&LP=TRK	Stk #ZCFA1EG1302536353	11.500	14-6-2013 2:36:	Nederland
2007 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4854007&LP=TRK	VIN #ZCFA1EG1302503958	30.000	27-12-2013 8:50:	Italie
2007 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238165&LP=TRK	VIN #ZCFA1EG1302522020	14.000	22-3-2013 11:48:	Nederland
2007 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204470&LP=TRK	VIN #ZCFA1EG1302509969	13.500	7-3-2013 8:35:	Italie
2007 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4238011&LP=TRK	VIN #ZCFA1EG1302509879	12.500	22-3-2013 11:38:	Nederland
2007 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204472&LP=TRK	VIN #ZCFA1EG1302523321	12.000	7-3-2013 10:22:	Italie
2005 IVECO EUROCARGO 120E22	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4028765&LP=TRK	VIN #ZCFA1EF0202455519	26.000	11-12-2012 9:21:	Italie
2007 IVECO EUROCARGO 120E24	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4204468&LP=TRK	VIN #ZCFA1EG1302509656	12.000	7-3-2013 8:35:	Italie
2003 IVECO EUROCARGO 130E15	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4310239&LP=TRK	VIN #ZCFA1GD0202418094	9.340	23-4-2013 8:21:	Groot-Brittannie
2003 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5084593&LP=TRK		10.903	11-4-2014 3:17:	Groot-Brittannie
2003 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5304987&LP=TRK	VIN #ZCFA1GD1102343045	5.500	10-7-2014 8:01:	Italie
2002 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5021205&LP=TRK	VIN #ZCFA1LD1102365856	10.000	14-3-2014 8:45:	Italie
2001 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4859675&LP=TRK	VIN #ZCFA1LD0002351523	4.000	31-12-2013 2:50:	Italie
2000 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5315209&LP=TRK	VIN #ZCFA1LD0002328538	4.500	10-7-2014 8:09:	Italie
1998 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4483083&LP=TRK	VIN #ZCFA1LD0002210700	7.250	11-7-2013 10:07:	Italie
1998 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4008799&LP=TRK	VIN #ZCFA80A0002234727	1.750	4-12-2012 3:25:	Spanje
1997 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4808363&LP=TRK	VIN #ZCFA1GA4002156100	4.000	10-12-2013 10:21:	Spanje
1997 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=4008801&LP=TRK	VIN #ZCFA80A0002236979	3.000	4-12-2012 3:33:	Spanje
1995 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5304967&LP=TRK		3.000	10-7-2014 8:01:	Italie
1994 IVECO EUROCARGO 150E18	http://www.marketbook.nl//listingsdetail/detail.aspx?OHID=5018669&LP=TRK	VIN #ZCFA1LD0002014803	12.000	14-3-2014 8:24:	Italie
